"espn_id","uid","slug","abbreviation","displayName","shortDisplayName","name","nickname","location","color","alternateColor","isActive","isAllStar","logo","Clubhouse","Roster","Statistics","Schedule","Tickets"
"306","s:20~l:23~t:306","illinois-wesleyan-titans","ILLWES","Illinois Wesleyan Titans","IL Weslyan","Titans","IL Weslyan","Illinois Wesleyan","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/306.png",NA,"https://www.espn.com/college-football/team/roster/_/id/306","https://www.espn.com/college-football/team/stats/_/id/306","https://www.espn.com/college-football/team/schedule/_/id/306",NA
"2916","s:20~l:23~t:2916","incarnate-word-cardinals","UIW","Incarnate Word Cardinals","Incarnate Word","Cardinals","Incarnate Word","Incarnate Word","000000","080808",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png","https://www.espn.com/college-football/team/_/id/2916/incarnate-word-cardinals","https://www.espn.com/college-football/team/roster/_/id/2916","https://www.espn.com/college-football/team/stats/_/id/2916","https://www.espn.com/college-football/team/schedule/_/id/2916","https://www.vividseats.com/incarnate-word-cardinals-football-tickets--sports-ncaa-football/performer/37078?wsUser=717"
"111756","s:20~l:23~t:111756","indiana-wesleyan-wildcats","INWESL","Indiana Wesleyan Wildcats","INDWESLYAN","Wildcats","INDWESLYAN","Indiana Wesleyan",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/111756/indiana-wesleyan-wildcats","https://www.espn.com/college-football/team/roster/_/id/111756","https://www.espn.com/college-football/team/stats/_/id/111756","https://www.espn.com/college-football/team/schedule/_/id/111756",NA
"2291","s:20~l:23~t:2291","indiana-pennsylvania-crimson-hawks","INDIANAPA","Indiana-Pennsylvania Crimson Hawks","Indiana PA","Crimson Hawks","Indiana PA","Indiana-Pennsylvania","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2291.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2291","https://www.espn.com/college-football/team/stats/_/id/2291","https://www.espn.com/college-football/team/schedule/_/id/2291",NA
"2292","s:20~l:23~t:2292","indianapolis-greyhounds","INDY","Indianapolis Greyhounds","Indy","Greyhounds","Indy","Indianapolis","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2292.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2292","https://www.espn.com/college-football/team/stats/_/id/2292","https://www.espn.com/college-football/team/schedule/_/id/2292",NA
"175","s:20~l:23~t:175","ithaca-college-bombers","ITH","Ithaca College Bombers","Ithaca","Bombers","Ithaca","Ithaca College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/175.png",NA,"https://www.espn.com/college-football/team/roster/_/id/175","https://www.espn.com/college-football/team/stats/_/id/175","https://www.espn.com/college-football/team/schedule/_/id/175",NA
"2939","s:20~l:23~t:2939","jamestown-college-jimmies","JAM","Jamestown College Jimmies","Jamestown","Jimmies","Jamestown","Jamestown College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2939/jamestown-college-jimmies","https://www.espn.com/college-football/team/roster/_/id/2939","https://www.espn.com/college-football/team/stats/_/id/2939","https://www.espn.com/college-football/team/schedule/_/id/2939",NA
"2302","s:20~l:23~t:2302","john-carroll-university-blue-streaks","JOH","John Carroll University Blue Streaks","John Carrl","Blue Streaks","John Carrl","John Carroll University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2302.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2302","https://www.espn.com/college-football/team/stats/_/id/2302","https://www.espn.com/college-football/team/schedule/_/id/2302",NA
"118","s:20~l:23~t:118","johns-hopkins-university-blue-jays","JHU","Johns Hopkins University Blue Jays","Johns Hopkins","Blue Jays","Johns Hopkins","Johns Hopkins University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/118.png",NA,"https://www.espn.com/college-football/team/roster/_/id/118","https://www.espn.com/college-football/team/stats/_/id/118","https://www.espn.com/college-football/team/schedule/_/id/118",NA
"2304","s:20~l:23~t:2304","johnson-c-smith-golden-bulls","JOH","Johnson C Smith Golden Bulls","Jsn C Smth","Golden Bulls","Jsn C Smth","Johnson C Smith","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2304.png","https://www.espn.com/college-football/team/_/id/2304/johnson-c-smith-golden-bulls","https://www.espn.com/college-football/team/roster/_/id/2304","https://www.espn.com/college-football/team/stats/_/id/2304","https://www.espn.com/college-football/team/schedule/_/id/2304",NA
"246","s:20~l:23~t:246","juniata-college-eagles","JUN","Juniata College Eagles","Juniata","Eagles","Juniata","Juniata College","031832","ac9c66",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/246.png",NA,"https://www.espn.com/college-football/team/roster/_/id/246","https://www.espn.com/college-football/team/stats/_/id/246","https://www.espn.com/college-football/team/schedule/_/id/246",NA
"126","s:20~l:23~t:126","kalamazoo-hornets","KAL","Kalamazoo Hornets","Kalamazoo","Hornets","Kalamazoo","Kalamazoo","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/126.png",NA,"https://www.espn.com/college-football/team/roster/_/id/126","https://www.espn.com/college-football/team/stats/_/id/126","https://www.espn.com/college-football/team/schedule/_/id/126",NA
"547","s:20~l:23~t:547","kansas-wesleyan-ks-wesleyan","KANSA","Kansas Wesleyan Ks Wesleyan","KS Weslyan","Ks Wesleyan","KS Weslyan","Kansas Wesleyan","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/547/kansas-wesleyan-ks-wesleyan","https://www.espn.com/college-football/team/roster/_/id/547","https://www.espn.com/college-football/team/stats/_/id/547","https://www.espn.com/college-football/team/schedule/_/id/547",NA
"2871","s:20~l:23~t:2871","kean-cougars","KEAN","Kean Cougars","Kean","Cougars","Kean","Kean","092f56","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2871.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2871","https://www.espn.com/college-football/team/stats/_/id/2871","https://www.espn.com/college-football/team/schedule/_/id/2871",NA
"126110","s:20~l:23~t:126110","keiser-university-keiser","KEISER","Keiser University Keiser","Keiser Univers","Keiser","Keiser Univers","Keiser University",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/126110/keiser-university-keiser","https://www.espn.com/college-football/team/roster/_/id/126110","https://www.espn.com/college-football/team/stats/_/id/126110","https://www.espn.com/college-football/team/schedule/_/id/126110",NA
"338","s:20~l:23~t:338","kennesaw-state-owls","KENN","Kennesaw State Owls","Kennesaw St","Owls","Kennesaw St","Kennesaw State","fdbb30","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/338.png","https://www.espn.com/college-football/team/_/id/338/kennesaw-state-owls","https://www.espn.com/college-football/team/roster/_/id/338","https://www.espn.com/college-football/team/stats/_/id/338","https://www.espn.com/college-football/team/schedule/_/id/338","https://www.vividseats.com/kennesaw-state-owls-football-tickets--sports-ncaa-football/performer/43918?wsUser=717"
"3077","s:20~l:23~t:3077","kentucky-christian-knights","KYCHR","Kentucky Christian Knights","KCU","Knights","KCU","Kentucky Christian","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3077/kentucky-christian-knights","https://www.espn.com/college-football/team/roster/_/id/3077","https://www.espn.com/college-football/team/stats/_/id/3077","https://www.espn.com/college-football/team/schedule/_/id/3077",NA
"2310","s:20~l:23~t:2310","kentucky-state-thorobreds","KYST","Kentucky State Thorobreds","Kentucky St","Thorobreds","Kentucky St","Kentucky State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2310.png","https://www.espn.com/college-football/team/_/id/2310/kentucky-state-thorobreds","https://www.espn.com/college-football/team/roster/_/id/2310","https://www.espn.com/college-football/team/stats/_/id/2310","https://www.espn.com/college-football/team/schedule/_/id/2310",NA
"2316","s:20~l:23~t:2316","kentucky-wesleyan-panthers","KYWESL","Kentucky Wesleyan Panthers","KY Wesleyn","Panthers","KY Wesleyn","Kentucky Wesleyan","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2316.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2316","https://www.espn.com/college-football/team/stats/_/id/2316","https://www.espn.com/college-football/team/schedule/_/id/2316",NA
"352","s:20~l:23~t:352","kenyon-owls","KEN","Kenyon Owls","Kenyon","Owls","Kenyon","Kenyon","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/352.png",NA,"https://www.espn.com/college-football/team/roster/_/id/352","https://www.espn.com/college-football/team/stats/_/id/352","https://www.espn.com/college-football/team/schedule/_/id/352",NA
"247","s:20~l:23~t:247","kings-college-pa-monarchs","KIN","Kings College (PA) Monarchs","Kings PA","Monarchs","Kings PA","Kings College (PA)","c41230","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/247.png",NA,"https://www.espn.com/college-football/team/roster/_/id/247","https://www.espn.com/college-football/team/stats/_/id/247","https://www.espn.com/college-football/team/schedule/_/id/247",NA
"255","s:20~l:23~t:255","knox-college-prairie-fire","KNO","Knox College Prairie Fire","Knox","Prairie Fire","Knox","Knox College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/255.png",NA,"https://www.espn.com/college-football/team/roster/_/id/255","https://www.espn.com/college-football/team/stats/_/id/255","https://www.espn.com/college-football/team/schedule/_/id/255",NA
"2315","s:20~l:23~t:2315","kutztown-university-golden-bears","KUTZTOWN","Kutztown University Golden Bears","Kutztown","Golden Bears","Kutztown","Kutztown University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2315.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2315","https://www.espn.com/college-football/team/stats/_/id/2315","https://www.espn.com/college-football/team/schedule/_/id/2315",NA
"122774","s:20~l:23~t:122774","la-plume-keystone","KEYST","LA PLUME Keystone","KYSTN","Keystone","KYSTN","LA PLUME",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/122774.png",NA,"https://www.espn.com/college-football/team/roster/_/id/122774","https://www.espn.com/college-football/team/stats/_/id/122774","https://www.espn.com/college-football/team/schedule/_/id/122774",NA
"267","s:20~l:23~t:267","lakeland-fires","SEU","LAKELAND Fires","Southeastern","Fires","Southeastern","LAKELAND","007dc3","ffc423",TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/267/lakeland-fires","https://www.espn.com/college-football/team/roster/_/id/267","https://www.espn.com/college-football/team/stats/_/id/267","https://www.espn.com/college-football/team/schedule/_/id/267",NA
"101161","s:20~l:23~t:101161","lyoncoll-scots","LYON","LYONCOLL Scots","LYONCOLL","Scots","LYONCOLL","LYONCOLL","000000",NA,TRUE,FALSE,NA,NA,"https://www.espn.com/college-football/team/roster/_/id/101161","https://www.espn.com/college-football/team/stats/_/id/101161","https://www.espn.com/college-football/team/schedule/_/id/101161",NA
"2318","s:20~l:23~t:2318","la-verne-leopards","LAVERNE","La Verne Leopards","Laverne","Leopards","Laverne","La Verne","004812","f89828",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2318.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2318","https://www.espn.com/college-football/team/stats/_/id/2318","https://www.espn.com/college-football/team/schedule/_/id/2318",NA
"548","s:20~l:23~t:548","lagrange-college-panthers","LAG","Lagrange College Panthers","LaGrange","Panthers","LaGrange","Lagrange College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/548.png",NA,"https://www.espn.com/college-football/team/roster/_/id/548","https://www.espn.com/college-football/team/stats/_/id/548","https://www.espn.com/college-football/team/schedule/_/id/548",NA
"437","s:20~l:23~t:437","lake-erie-storm","LAKEERIE","Lake Erie Storm","Lake Erie","Storm","Lake Erie","Lake Erie","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/437.png",NA,"https://www.espn.com/college-football/team/roster/_/id/437","https://www.espn.com/college-football/team/stats/_/id/437","https://www.espn.com/college-football/team/schedule/_/id/437",NA
"262","s:20~l:23~t:262","lake-forest-college-foresters","LAK","Lake Forest College Foresters","Lake Forst","Foresters","Lake Forst","Lake Forest College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/262.png",NA,"https://www.espn.com/college-football/team/roster/_/id/262","https://www.espn.com/college-football/team/stats/_/id/262","https://www.espn.com/college-football/team/schedule/_/id/262",NA
"6353","s:20~l:23~t:6353","lakeland-muskies","LAKEL","Lakeland Muskies","Lakeland","Muskies","Lakeland","Lakeland",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/6353.png",NA,"https://www.espn.com/college-football/team/roster/_/id/6353","https://www.espn.com/college-football/team/stats/_/id/6353","https://www.espn.com/college-football/team/schedule/_/id/6353",NA
"2323","s:20~l:23~t:2323","lane-college-dragons","LAC","Lane College Dragons","Lane","Dragons","Lane","Lane College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2323.png","https://www.espn.com/college-football/team/_/id/2323/lane-college-dragons","https://www.espn.com/college-football/team/roster/_/id/2323","https://www.espn.com/college-football/team/stats/_/id/2323","https://www.espn.com/college-football/team/schedule/_/id/2323",NA
"2324","s:20~l:23~t:2324","langston-university-lions","LANGSTON","Langston University Lions","Langston","Lions","Langston","Langston University",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2324/langston-university-lions","https://www.espn.com/college-football/team/roster/_/id/2324","https://www.espn.com/college-football/team/stats/_/id/2324","https://www.espn.com/college-football/team/schedule/_/id/2324",NA
"111610","s:20~l:23~t:111610","laurinburg-knights","ST. A","Laurinburg Knights","St. Andrew","Knights","St. Andrew","Laurinburg",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/111610/laurinburg-knights","https://www.espn.com/college-football/team/roster/_/id/111610","https://www.espn.com/college-football/team/stats/_/id/111610","https://www.espn.com/college-football/team/schedule/_/id/111610",NA
"268","s:20~l:23~t:268","lawrence-university-vikings","LAW","Lawrence University Vikings","Lawrence","Vikings","Lawrence","Lawrence University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/268.png",NA,"https://www.espn.com/college-football/team/roster/_/id/268","https://www.espn.com/college-football/team/stats/_/id/268","https://www.espn.com/college-football/team/schedule/_/id/268",NA
"388","s:20~l:23~t:388","lebanon-valley-flying-dutchmen","LEB","Lebanon Valley Flying Dutchmen","Lebanon","Flying Dutchmen","Lebanon","Lebanon Valley","003767","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/388.png",NA,"https://www.espn.com/college-football/team/roster/_/id/388","https://www.espn.com/college-football/team/stats/_/id/388","https://www.espn.com/college-football/team/schedule/_/id/388",NA
"2331","s:20~l:23~t:2331","lenoir-rhyne-bears","LENRHYNE","Lenoir-Rhyne Bears","Len-Rhyne","Bears","Len-Rhyne","Lenoir-Rhyne","000000","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2331.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2331","https://www.espn.com/college-football/team/stats/_/id/2331","https://www.espn.com/college-football/team/schedule/_/id/2331",NA
"2333","s:20~l:23~t:2333","lewis-clark-college-pioneers","LEW","Lewis & Clark College Pioneers","Lws & Clrk","Pioneers","Lws & Clrk","Lewis & Clark College","f37737","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2333.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2333","https://www.espn.com/college-football/team/stats/_/id/2333","https://www.espn.com/college-football/team/schedule/_/id/2333",NA
"2336","s:20~l:23~t:2336","limestone-saints","LIMESTONE","Limestone Saints","Limestone","Saints","Limestone","Limestone","19468d","fff607",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2336.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2336","https://www.espn.com/college-football/team/stats/_/id/2336","https://www.espn.com/college-football/team/schedule/_/id/2336",NA
